,ghi,temp,wind,load,price,price_base,hour,hour_sin,hour_cos,p_pv,p_wind
2021-03-13 07:00:00+00:00,635.72,26.42,3.15,8.626837680492066,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,14.875848,4.629629629629621e-05
2021-03-13 08:00:00+00:00,428.27,25.63,3.23,12.580872234473537,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,10.021517999999999,0.0001668998628257887
2021-03-13 09:00:00+00:00,212.15,24.61,3.02,13.237533442194374,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,4.964309999999999,1.0973936899862858e-07
2021-03-13 10:00:00+00:00,37.53,23.14,2.35,11.754034949081971,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.878202,0.0
2021-03-13 11:00:00+00:00,0.0,22.06,2.23,13.155565560722602,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0
2021-03-13 12:00:00+00:00,0.0,21.76,2.23,14.178748056891028,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2021-03-13 13:00:00+00:00,0.0,21.65,2.16,12.828054140025989,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2021-03-13 14:00:00+00:00,0.0,21.61,2.07,10.067851460407296,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2021-03-13 15:00:00+00:00,0.0,21.55,2.03,9.09551467669102,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2021-03-13 16:00:00+00:00,0.0,21.46,2.02,12.784034517812929,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2021-03-13 17:00:00+00:00,0.0,21.36,2.07,12.59527456549962,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2021-03-13 18:00:00+00:00,0.0,21.23,2.12,11.929026170598421,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2021-03-13 19:00:00+00:00,0.0,21.12,2.12,14.053740302617044,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2021-03-13 20:00:00+00:00,0.0,21.05,2.09,15.034265616115329,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2021-03-13 21:00:00+00:00,0.0,21.02,2.05,13.141069201831472,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2021-03-13 22:00:00+00:00,0.0,21.04,2.01,9.294440774602334,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.0,0.0
2021-03-13 23:00:00+00:00,42.15,21.93,1.84,9.500069729002995,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,0.9863099999999999,0.0
2021-03-14 00:00:00+00:00,181.9,23.19,2.2,12.297014532068898,0,0.12,0.0,0.0,1.0,4.25646,0.0
2021-03-14 01:00:00+00:00,430.27,24.36,2.57,13.312879263228622,0,0.12,1.0,0.25881904510252074,0.9659258262890683,10.068318,0.0
2021-03-14 02:00:00+00:00,626.95,25.35,2.88,12.214941409963071,0,0.12,2.0,0.49999999999999994,0.8660254037844387,14.670630000000001,0.0
2021-03-14 03:00:00+00:00,807.3,26.04,3.21,13.076850948541663,0,0.12,3.0,0.7071067811865475,0.7071067811865476,18.890819999999994,0.000127037037037037
2021-03-14 04:00:00+00:00,849.22,26.55,3.48,14.363400680441561,0,0.12,4.0,0.8660254037844386,0.5000000000000001,19.871748,0.0015170370370370368
2021-03-14 05:00:00+00:00,848.25,26.72,3.66,12.37127783776375,0,0.12,5.0,0.9659258262890683,0.25881904510252074,19.84905,0.003943703703703706
2021-03-14 06:00:00+00:00,774.4,26.62,3.8,9.506450511272526,0,0.12,6.0,1.0,6.123233995736766e-17,18.12096,0.007023319615912202
2021-03-14 07:00:00+00:00,607.67,26.27,3.9,10.222017909346365,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,14.219477999999997,0.009999999999999998
2021-03-14 08:00:00+00:00,410.33,25.66,3.95,11.57620972600049,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,9.601722,0.011760973936899868
2021-03-14 09:00:00+00:00,202.18,24.73,3.73,13.199339891289183,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,4.731012,0.00533631001371742
2021-03-14 10:00:00+00:00,34.78,23.43,2.94,11.85049991039063,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.813852,0.0
2021-03-14 11:00:00+00:00,0.0,22.47,2.77,13.147942420282812,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0
2021-03-14 12:00:00+00:00,0.0,22.25,2.68,14.276271644760708,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2021-03-14 13:00:00+00:00,0.0,22.1,2.47,13.830964038071087,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2021-03-14 14:00:00+00:00,0.0,21.93,2.33,10.017997459448068,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2021-03-14 15:00:00+00:00,0.0,21.77,2.15,9.108804299464337,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2021-03-14 16:00:00+00:00,0.0,21.59,1.98,12.5959908805829,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2021-03-14 17:00:00+00:00,0.0,21.44,1.89,12.90679171892779,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2021-03-14 18:00:00+00:00,0.0,21.25,1.87,11.971878689087287,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2021-03-14 19:00:00+00:00,0.0,21.1,1.89,13.249176715637317,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2021-03-14 20:00:00+00:00,0.0,20.93,1.99,14.22471452542905,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2021-03-14 21:00:00+00:00,0.0,20.79,2.18,13.53869511374523,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2021-03-14 22:00:00+00:00,0.0,20.6,2.33,9.377450851596244,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.0,0.0
2021-03-14 23:00:00+00:00,56.0,21.59,2.51,9.45523260605726,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,1.3103999999999998,0.0
2021-03-15 00:00:00+00:00,239.9,23.12,3.06,11.932191428001996,0,0.12,0.0,0.0,1.0,5.613659999999999,2.96296296296297e-06
2021-03-15 01:00:00+00:00,480.4,24.57,3.37,13.011298272881303,0,0.12,1.0,0.25881904510252074,0.9659258262890683,11.241359999999998,0.0006948285322359404
2021-03-15 02:00:00+00:00,676.15,25.86,3.35,12.809972652549959,0,0.12,2.0,0.49999999999999994,0.8660254037844387,15.821909999999997,0.0005881344307270236
2021-03-15 03:00:00+00:00,817.8,26.93,3.36,13.406665352388908,0,0.12,3.0,0.7071067811865475,0.7071067811865476,19.136519999999997,0.0006399999999999994
2021-03-15 04:00:00+00:00,854.7,27.6,3.54,15.325560212300154,0,0.12,4.0,0.8660254037844386,0.5000000000000001,19.99998,0.0021600000000000005
2021-03-15 05:00:00+00:00,833.35,27.82,3.81,14.226089307533384,0,0.12,5.0,0.9659258262890683,0.25881904510252074,19.50039,0.007290000000000003
2021-03-15 06:00:00+00:00,775.0,27.64,4.03,9.249347366386772,0,0.12,6.0,1.0,6.123233995736766e-17,18.135,0.01498939643347052
2021-03-15 07:00:00+00:00,611.7,27.11,4.18,9.799915446016586,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,14.313780000000001,0.02253816186556925
2021-03-15 08:00:00+00:00,411.77,26.23,4.29,11.672276716454334,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,9.635418,0.029447037037037042
2021-03-15 09:00:00+00:00,183.62,25.04,4.11,12.905314683184688,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,4.296708,0.018760370370370386
2021-03-15 10:00:00+00:00,32.55,23.56,3.33,11.945335619648217,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.7616699999999998,0.0004929629629629633
2021-03-15 11:00:00+00:00,0.0,22.54,3.02,12.56368976851462,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,1.0973936899862858e-07
2021-03-15 12:00:00+00:00,0.0,22.23,2.97,13.944644598844912,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2021-03-15 13:00:00+00:00,0.0,22.02,2.84,13.020125016323625,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2021-03-15 14:00:00+00:00,0.0,21.86,2.66,9.156346673159739,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2021-03-15 15:00:00+00:00,0.0,21.65,2.5,10.185769361921759,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2021-03-15 16:00:00+00:00,0.0,21.49,2.49,11.801500106067293,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2021-03-15 17:00:00+00:00,0.0,21.31,2.48,14.698902132107019,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2021-03-15 18:00:00+00:00,0.0,21.15,2.49,12.034684649293856,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2021-03-15 19:00:00+00:00,0.0,21.03,2.6,13.128276026542283,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2021-03-15 20:00:00+00:00,0.0,20.94,2.62,13.8229176430611,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2021-03-15 21:00:00+00:00,0.0,20.94,2.73,13.945313084647571,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2021-03-15 22:00:00+00:00,0.0,20.89,2.68,10.3244562227544,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.0,0.0
2021-03-15 23:00:00+00:00,54.4,21.89,2.71,9.913163817720998,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,1.2729599999999999,0.0
2021-03-16 00:00:00+00:00,233.18,23.31,2.93,11.586975600386268,0,0.12,0.0,0.0,1.0,5.456412,0.0
2021-03-16 01:00:00+00:00,451.02,24.78,2.83,13.399451085921132,0,0.12,1.0,0.25881904510252074,0.9659258262890683,10.553867999999998,0.0
2021-03-16 02:00:00+00:00,624.17,26.07,2.57,11.699661351767427,0,0.12,2.0,0.49999999999999994,0.8660254037844387,14.605577999999998,0.0
2021-03-16 03:00:00+00:00,726.22,27.09,2.66,13.823444837320435,0,0.12,3.0,0.7071067811865475,0.7071067811865476,16.993548,0.0
2021-03-16 04:00:00+00:00,796.55,27.69,3.0,14.875185601220704,0,0.12,4.0,0.8660254037844386,0.5000000000000001,18.639269999999996,0.0
2021-03-16 05:00:00+00:00,798.15,27.87,3.36,13.139986724827624,0,0.12,5.0,0.9659258262890683,0.25881904510252074,18.67671,0.0006399999999999994
2021-03-16 06:00:00+00:00,786.67,27.68,3.6,8.546518050729281,0,0.12,6.0,1.0,6.123233995736766e-17,18.408077999999996,0.0029629629629629646
2021-03-16 07:00:00+00:00,594.17,27.16,3.74,9.272997893023426,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,13.903577999999998,0.005558628257887523
2021-03-16 08:00:00+00:00,386.77,26.34,3.79,12.604257440575985,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,9.050418,0.0067632235939643365
2021-03-16 09:00:00+00:00,178.45,25.22,3.62,13.9005594929204,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,4.17573,0.003269245541838136
2021-03-16 10:00:00+00:00,32.53,23.73,2.93,12.814961780522117,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,0.761202,0.0
2021-03-16 11:00:00+00:00,0.0,22.65,2.76,12.296260704463029,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0
2021-03-16 12:00:00+00:00,0.0,22.35,2.7,14.62136438870057,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2021-03-16 13:00:00+00:00,0.0,22.12,2.7,13.600024813825216,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2021-03-16 14:00:00+00:00,0.0,21.9,2.6,8.93553809956182,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2021-03-16 15:00:00+00:00,0.0,21.64,2.43,9.760753624666323,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2021-03-16 16:00:00+00:00,0.0,21.39,2.23,12.397298073930278,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2021-03-16 17:00:00+00:00,0.0,21.13,2.11,13.143735354635455,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
2021-03-16 18:00:00+00:00,0.0,20.87,2.2,11.334295947075452,0,0.12,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2021-03-16 19:00:00+00:00,0.0,20.63,2.5,12.929418150546892,0,0.12,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.0
2021-03-16 20:00:00+00:00,0.0,20.42,2.76,14.306935520166606,0,0.12,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.0
2021-03-16 21:00:00+00:00,0.0,20.29,2.9,13.018231003309875,0,0.12,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.0
2021-03-16 22:00:00+00:00,0.0,20.22,2.88,9.482970169640407,0,0.12,22.0,-0.5000000000000004,0.8660254037844384,0.0,0.0
2021-03-16 23:00:00+00:00,53.53,21.38,2.61,9.543199805732208,0,0.12,23.0,-0.25881904510252157,0.9659258262890681,1.2526019999999998,0.0
2021-03-17 00:00:00+00:00,246.45,22.96,2.68,12.240523733602561,0,0.12,0.0,0.0,1.0,5.7669299999999994,0.0
2021-03-17 01:00:00+00:00,474.73,24.58,2.39,13.515344949543678,0,0.12,1.0,0.25881904510252074,0.9659258262890683,11.108681999999998,0.0
2021-03-17 02:00:00+00:00,698.1,26.02,2.13,12.10816349334772,0,0.12,2.0,0.49999999999999994,0.8660254037844387,16.335539999999998,0.0
2021-03-17 03:00:00+00:00,869.05,27.19,2.28,12.887442741399754,0,0.12,3.0,0.7071067811865475,0.7071067811865476,20.335769999999997,0.0
2021-03-17 04:00:00+00:00,963.83,27.77,2.78,14.516765254421347,0,0.12,4.0,0.8660254037844386,0.5000000000000001,22.553622,0.0
2021-03-17 05:00:00+00:00,947.9,27.91,3.24,12.131809242636166,0,0.12,5.0,0.9659258262890683,0.25881904510252074,22.180859999999996,0.0001896296296296301
2021-03-17 06:00:00+00:00,854.55,27.74,3.51,10.00322344596617,0,0.12,6.0,1.0,6.123233995736766e-17,19.99647,0.0018196296296296274
2021-03-17 07:00:00+00:00,692.2,27.21,3.61,9.764424333791462,0,0.12,7.0,0.9659258262890683,-0.25881904510252063,16.19748,0.003113593964334704
2021-03-17 08:00:00+00:00,479.48,26.39,3.58,12.280223638074832,0,0.12,8.0,0.8660254037844387,-0.4999999999999998,11.219832,0.002676433470507546
2021-03-17 09:00:00+00:00,246.6,25.3,3.45,13.774484800856055,0,0.12,9.0,0.7071067811865476,-0.7071067811865475,5.77044,0.0012500000000000013
2021-03-17 10:00:00+00:00,44.75,23.71,2.8,11.283969109751927,0,0.12,10.0,0.49999999999999994,-0.8660254037844387,1.0471499999999998,0.0
2021-03-17 11:00:00+00:00,0.0,22.5,2.63,12.105350270654274,0,0.12,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0
2021-03-17 12:00:00+00:00,0.0,22.1,2.67,14.607490157955878,0,0.12,12.0,1.2246467991473532e-16,-1.0,0.0,0.0
2021-03-17 13:00:00+00:00,0.0,21.8,2.69,13.088708778019495,0,0.12,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0
2021-03-17 14:00:00+00:00,0.0,21.55,2.67,9.849794353948909,0,0.12,14.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0
2021-03-17 15:00:00+00:00,0.0,21.3,2.63,9.533642344766719,0,0.12,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0
2021-03-17 16:00:00+00:00,0.0,21.07,2.63,12.592553711896015,0,0.12,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0
2021-03-17 17:00:00+00:00,0.0,20.87,2.6,13.760437068554383,0,0.12,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0
